ID,X_original,Y_original,Elevation,Z_not_corrected_elevation,Z,azimuth,dip,polarity,formation,series,id,Dataset,X,Y
Parana_Basin_outrcrop_8,573715,6702542,0,0,0,100,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,573715,6702542
Parana_Basin_outrcrop_9,574385,6705467,0,0,0,100,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,574385,6705467
Parana_Basin_outrcrop_10,575055,6708391,0,0,0,101,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,575055,6708391
Parana_Basin_outrcrop_11,576069,6711163,0,0,0,114,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,576069,6711163
Parana_Basin_outrcrop_12,577779,6713628,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,577779,6713628
Parana_Basin_outrcrop_13,579489,6716093,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,579489,6716093
Parana_Basin_outrcrop_14,581198,6718558,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,581198,6718558
Parana_Basin_outrcrop_15,582908,6721024,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,582908,6721024
Parana_Basin_outrcrop_16,584618,6723489,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,584618,6723489
Parana_Basin_outrcrop_17,586328,6725954,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,586328,6725954
Parana_Basin_outrcrop_18,588037,6728419,0,0,0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,588037,6728419
Parana_Basin_outrcrop_19,590103,6730469,0,0,0,150,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,590103,6730469
Parana_Basin_outrcrop_20,592800,6731782,0,0,0,150,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,592800,6731782
Parana_Basin_outrcrop_21,595497,6733096,0,0,0,150,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,595497,6733096
Parana_Basin_outrcrop_22,597986,6734658,0,0,0,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,597986,6734658
Parana_Basin_outrcrop_23,599745,6737088,0,0,0,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,599745,6737088
Parana_Basin_outrcrop_24,601504,6739518,0,0,0,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,601504,6739518
Parana_Basin_outrcrop_25,603263,6741948,0,0,0,130,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,603263,6741948
Parana_Basin_outrcrop_26,604576,6744484,0,0,0,90,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,604576,6744484
Parana_Basin_outrcrop_27,604086,6747443,0,0,0,77,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,604086,6747443
Parana_Basin_outrcrop_28,603596,6750403,0,0,0,77,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,603596,6750403
Parana_Basin_outrcrop_29,603106,6753363,0,0,0,77,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,603106,6753363
Parana_Basin_outrcrop_30,603206,6756296,0,0,0,111,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,603206,6756296
Parana_Basin_outrcrop_31,603957,6759201,0,0,0,111,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,603957,6759201
Parana_Basin_outrcrop_32,604708,6762105,0,0,0,111,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,604708,6762105
Parana_Basin_outrcrop_33,604903,6764800,0,0,0,60,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,604903,6764800
Parana_Basin_outrcrop_34,602423,6766488,0,0,0,30,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,602423,6766488
Parana_Basin_outrcrop_35,599800,6767194,0,0,0,340,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,599800,6767194
Parana_Basin_outrcrop_36,596941,6766282,0,0,0,340,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,596941,6766282
Parana_Basin_outrcrop_37,566297.737,6701210.925,627,627,627,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,566297.737,6701210.925
Parana_Basin_outrcrop_38,571717.255,6712933.198,708,708,708,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,571717.255,6712933.198
Parana_Basin_outrcrop_39,579053.037,6726735.729,877,877,877,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,579053.037,6726735.729
Parana_Basin_outrcrop_40,592216.167,6751205.769,942,942,942,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,Paraná Basin Outcrop,592216.167,6751205.769
GT-006-RS,592540.71767812,6705345.91955337,10.05,-989.35,-979.3,0,0,1,parana_basin,Parana_Province,7,CEP,592540.71767812,6705345.91955337
2TO0001RS,617295,6755223,29,-974,-945,0,0,1,parana_basin,Parana_Province,7,BDEP,617295,6755223
GT-007-RS,600170,6719650,18.12,-1084.3,-1066.18,0,0,1,parana_basin,Parana_Province,7,CEP,600170,6719650
TG-021-RS,583550.66884502,6700170.97699406,9.18,-864.3,-855.12,0,0,1,parana_basin,Parana_Province,7,CEP,583550.66884502,6700170.97699406
TG-025-RS,584319.57967287,6687159.99703028,1.12,-473.7,-472.58,0,0,1,parana_basin,Parana_Province,7,CEP,584319.57967287,6687159.99703028
TG-040-RS,578765.53239933,6681526.05212783,3.97,-448.22,-444.25,0,0,1,parana_basin,Parana_Province,7,CEP,578765.53239933,6681526.05212783
TG-042-RS,581065.71269236,6706220.98910354,5.34,-862.95,-857.61,0,0,1,parana_basin,Parana_Province,7,CEP,581065.71269236,6706220.98910354
TG-047-RS,572820.51165212,6669621.15681383,5.38,-491.7,-486.32,0,1,1,parana_basin,Parana_Province,7,CEP,572820.51165212,6669621.15681383
TG-054-RS,579101.59737547,6690627.03007774,3.88,-719,-715.12,0,0,1,parana_basin,Parana_Province,7,CEP,579101.59737547,6690627.03007774
TG-059-RS,574969.64563517,6696802.06156735,11.45,-899.64,-888.19,0,0,1,parana_basin,Parana_Province,7,CEP,574969.64563517,6696802.06156735
TG-065-RS,574040.56506349,6685021.09697919,9.15,-595.45,-586.3,0,0,1,parana_basin,Parana_Province,7,CEP,574040.56506349,6685021.09697919
TG-069-RS,565010.56618812,6682936.20130444,8.84,-571.78,-562.94,0,0,1,parana_basin,Parana_Province,7,CEP,565010.56618812,6682936.20130444
TG-071-RS,568870.53723265,6676416.17999193,14,-585.1,-571.1,0,1,1,parana_basin,Parana_Province,7,CEP,568870.53723265,6676416.17999193
TG-094-RS,573130.60220223,6690236.09537604,4.83,-663.15,-658.32,0,0,1,parana_basin,Parana_Province,7,CEP,573130.60220223,6690236.09537604
TG-095-RS,578939.68016333,6701941.01242673,1.65,-940.68,-939.03,0,0,1,parana_basin,Parana_Province,7,CEP,578939.68016333,6701941.01242673
TG-097-RS,584010.64611119,6696910.97905721,4.58,-762.8,-758.22,0,0,1,parana_basin,Parana_Province,7,CEP,584010.64611119,6696910.97905721
TG-098-RS,581021.60547002,6691805.0095918,4.98,-703.4,-698.42,0,0,1,parana_basin,Parana_Province,7,CEP,581021.60547002,6691805.0095918
TG-099-RS,579877.57337128,6687457.02792702,4.86,-652,-647.14,0,0,1,parana_basin,Parana_Province,7,CEP,579877.57337128,6687457.02792702
TG-120-RS,574883.38150593,6675710.98274209,1.84,-445.75,-443.91,0,1,1,parana_basin,Parana_Province,7,CEP,574883.38150593,6675710.98274209
TG-126-RS,570623.60647383,6690398.12203897,13.93,-688.36,-674.43,0,0,1,parana_basin,Parana_Province,7,CEP,570623.60647383,6690398.12203897
TG-177-RS,570810.54467159,6681202.14135964,16.6,-674,-657.4,0,1,1,parana_basin,Parana_Province,7,CEP,570810.54467159,6681202.14135964
TG-179-RS,573130.67715171,6701075.07393239,12.18,-903.71,-891.53,0,0,1,parana_basin,Parana_Province,7,CEP,573130.67715171,6701075.07393239
TG-221-RS,559857.26316242,6681037.22797137,17.07,-334.2,-317.13,0,1,1,parana_basin,Parana_Province,7,CEP,559857.26316242,6681037.22797137
TG-223-RS,564372.22056686,6678278.34429027,19.72,-387.7,-367.98,0,0,1,parana_basin,Parana_Province,7,CEP,564372.22056686,6678278.34429027
